Z (cm),U (eV)
0.9737171464330413,-0.08305770790266859
0.9762202753441802,-0.08327122386128728
0.9787234042553192,-0.08348473981990596
0.9812265331664581,-0.08369825577852466
0.983729662077597,-0.08391177173714334
0.986232790988736,-0.08412528769576202
0.9887359198998749,-0.0843388036543807
0.9912390488110138,-0.08455231961299939
0.9937421777221527,-0.08476583557161807
0.9962453066332917,-0.08497935153023677
0.9987484355444306,-0.08519286748885545
1.0012515644555695,-0.08540638344747413
1.0037546933667083,-0.08561989940609281
1.0062578222778473,-0.08583341536471151
1.0087609511889863,-0.0860469313233302
1.0112640801001251,-0.08626044728194887
1.0137672090112642,-0.08647396324056757
1.016270337922403,-0.08668747919918623
1.018773466833542,-0.08690099515780493
1.0212765957446808,-0.08711451111642361
1.0237797246558198,-0.0873280270750423
1.0262828535669588,-0.08754154303366099
1.0287859824780976,-0.08775505899227967
1.0312891113892366,-0.08796857495089837
1.0337922403003754,-0.08818209090951704
1.0362953692115144,-0.08839560686813573
1.0387984981226532,-0.0886091228267544
1.0413016270337923,-0.0888226387853731
1.0438047559449313,-0.08903615474399179
1.04630788485607,-0.08924967070261046
1.048811013767209,-0.08946318666122915
1.0513141426783479,-0.08967670261984784
1.053817271589487,-0.08989021857846653
1.0563204005006257,-0.0901037345370852
1.0588235294117647,-0.0903172504957039
1.0613266583229037,-0.09053076645432259
1.0638297872340425,-0.09074428241294126
1.0663329161451816,-0.09095779837155996
1.0688360450563203,-0.09117131433017864
1.0713391739674594,-0.09138483028879732
1.0738423028785984,-0.09159834624741602
1.0763454317897372,-0.0918118622060347
1.0788485607008762,-0.09202537816465338
1.081351689612015,-0.09223889412327206
1.083854818523154,-0.09245241008189076
1.0863579474342928,-0.09266592604050942
1.0888610763454318,-0.09287944199912812
1.0913642052565709,-0.09309295795774682
1.0938673341677096,-0.09330647391636548
1.0963704630788487,-0.09351998987498418
1.0988735919899875,-0.09373350583360286
1.1013767209011265,-0.09394702179222154
1.1038798498122653,-0.09416053775084023
1.1063829787234043,-0.09437405370945892
1.1088861076345433,-0.09458756966807762
1.1113892365456821,-0.09480108562669629
1.1138923654568211,-0.09501460158531498
1.11639549436796,-0.09522811754393365
1.118898623279099,-0.09544163350255234
1.1214017521902377,-0.09565514946117103
1.1239048811013768,-0.09586866541978972
